"","chr","new_wind","bkpt_in_window_blood","bkpt_in_window_bone","bkpt_in_window_brain","bkpt_in_window_breast","bkpt_in_window_liver","bkpt_in_window_ovary","bkpt_in_window_pancreatic","bkpt_in_window_prostate","bkpt_in_window_skin","bkpt_in_window_uterus","from","to","density_blood","density_bone","density_brain","density_breast","density_liver","density_ovary","density_pancreatic","density_prostate","density_skin","density_uterus","prod_density_blood","prod_density_brain","prod_density_bone","prod_density_uterus","prod_density_liver","prod_density_prostate","prod_density_skin","prod_density_ovary","prod_density_pancreatic","prod_density_breast","overall_density","blood_bkpt_hotspot_0.5","bone_bkpt_hotspot_0.5","brain_bkpt_hotspot_0.5","breast_bkpt_hotspot_0.5","liver_bkpt_hotspot_0.5","ovary_bkpt_hotspot_0.5","pancreatic_bkpt_hotspot_0.5","prostate_bkpt_hotspot_0.5","skin_bkpt_hotspot_0.5","uterus_bkpt_hotspot_0.5","overall_density_bkpt_hotspot_0.5","blood_bkpt_hotspot_1","bone_bkpt_hotspot_1","brain_bkpt_hotspot_1","breast_bkpt_hotspot_1","liver_bkpt_hotspot_1","ovary_bkpt_hotspot_1","pancreatic_bkpt_hotspot_1","prostate_bkpt_hotspot_1","skin_bkpt_hotspot_1","uterus_bkpt_hotspot_1","overall_density_bkpt_hotspot_1"
"48","1",48,2,0,0,82,6,25,25,2,29,0,4.7e+07,4.8e+07,0.000859845227858985,0,0,0.00042731702232992,0.00026892564205997,0.000349196150461637,0.000291623409194303,4.17179449740306e-05,0.000529690040000731,0,0.000122453912375822,0,0,0,3.26248607029006e-05,7.1967661823025e-06,1.90642397269888e-05,1.29472354887266e-05,1.52914539726457e-05,0.000111171369290611,0.000320749837739997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","1",49,2,0,0,49,1,21,19,10,48,4,4.8e+07,4.9e+07,0.000859845227858985,0,0,0.000255347976758123,4.48209403433284e-05,0.000293324766387775,0.00022163379098767,0.000208589724870153,0.000876728342070175,0.000589796520200531,0.000122453912375822,0,0,7.75903582268151e-05,5.43747678381677e-06,3.59838309115125e-05,3.15546036860504e-05,1.08756778105303e-05,1.16215050192108e-05,6.64316718931699e-05,0.000361949036706928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","1",50,2,0,0,73,10,33,77,5,33,0,4.9e+07,5e+07,0.000859845227858985,0,0,0.000380416373537612,0.000448209403433284,0.000460938918609361,0.000898200100318453,0.000104294862435076,0.000602750735173245,0,0.000122453912375822,0,0,0,5.43747678381677e-05,1.79919154557562e-05,2.16937900341596e-05,1.7090350845119e-05,4.70976782357488e-05,9.89696336367633e-05,0.000379672048421537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","1",51,2,0,0,66,5,33,34,13,21,2,5e+07,5.1e+07,0.000859845227858985,0,0,0.000343938091143594,0.000224104701716642,0.000460938918609361,0.000396607836504252,0.000271166642331199,0.000383568649655701,0.000294898260100265,0.000122453912375822,0,0,3.87951791134076e-05,2.71873839190839e-05,4.67789801849662e-05,1.3805139112647e-05,1.7090350845119e-05,2.07963774027982e-05,8.94793947948818e-05,0.000376386717748726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","1",52,0,0,0,122,26,33,23,11,37,4,5.1e+07,5.2e+07,0,0,0,0.000635764350295735,0.00116534444892654,0.000460938918609361,0.000268293536458759,0.000229448697357168,0.00067581143034576,0.000589796520200531,0,0,0,7.75903582268151e-05,0.000141374396379236,3.95822140026637e-05,2.43233403413305e-05,1.7090350845119e-05,1.40681376548341e-05,0.000165401305529933,0.000479430102979932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","1",53,2,0,0,56,22,27,17,13,27,4,5.2e+07,5.3e+07,0.000859845227858985,0,0,0.00029182625915214,0.000986060687553225,0.000377131842498568,0.000198303918252126,0.000271166642331199,0.000493159692414473,0.000589796520200531,0.000122453912375822,0,0,7.75903582268151e-05,0.000119624489243969,4.67789801849662e-05,1.77494645734033e-05,1.39830143278247e-05,1.03981887013991e-05,7.59219107350513e-05,0.000484500318369251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","1",54,0,2,0,35,18,18,23,13,13,5,5.3e+07,5.4e+07,0,0.000785545954438335,0,0.000182391411970088,0.000806776926179911,0.000251421228332379,0.000268293536458759,0.000271166642331199,0.000237447259310672,0.000737245650250664,0,0,5.36208842620024e-06,9.69879477835189e-05,9.78745821087019e-05,4.67789801849662e-05,8.54603849830531e-06,9.32200955188312e-06,1.40681376548341e-05,4.7451194209407e-05,0.000326390978417817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","1",55,2,0,0,84,6,30,21,7,9,8,5.4e+07,5.5e+07,0.000859845227858985,0,0,0.000437739388728211,0.00026892564205997,0.000419035380553965,0.000244963663723214,0.000146012807409107,0.000164386564138158,0.00117959304040106,0.000122453912375822,0,0,0.00015518071645363,3.26248607029006e-05,2.51886816380587e-05,5.91648819113444e-06,1.55366825864719e-05,1.28448213370224e-05,0.000113882866102577,0.000483629029387617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","1",56,0,4,0,87,6,20,54,10,11,4,5.5e+07,5.6e+07,0,0.00157109190887667,0,0.000453372938325647,0.00026892564205997,0.00027935692036931,0.000629906563859694,0.000208589724870153,0.000200916911724415,0.000589796520200531,0,0,1.07241768524005e-05,7.75903582268151e-05,3.26248607029006e-05,3.59838309115125e-05,7.23126334471987e-06,1.03577883909812e-05,3.30295405809148e-05,0.000117950111320526,0.000325491930330771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","1",57,0,0,0,78,4,33,22,39,15,0,5.6e+07,5.7e+07,0,0,0,0.000406472289533339,0.000179283761373314,0.000460938918609361,0.000256628600090987,0.000813499926993596,0.00027397760689693,0,0,0,0,0,2.17499071352671e-05,0.000140336940554899,9.86081365189074e-06,1.7090350845119e-05,1.34564794959282e-05,0.000105748375666679,0.000308242867349782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","1",58,2,0,0,70,8,22,16,5,18,2,5.7e+07,5.8e+07,0.000859845227858985,0,0,0.000364782823940176,0.000358567522746627,0.000307292612406241,0.000186638981884354,0.000104294862435076,0.000328773128276316,0.000294898260100265,0.000122453912375822,0,0,3.87951791134076e-05,4.34998142705342e-05,1.79919154557562e-05,1.18329763822689e-05,1.13935672300794e-05,9.78653054249326e-06,9.49023884188141e-05,0.000350656283789176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","1",59,2,0,0,71,6,10,17,18,21,2,5.8e+07,5.9e+07,0.000859845227858985,0,0,0.000369994007139321,0.00026892564205997,0.000139678460184655,0.000198303918252126,0.000375461504766275,0.000383568649655701,0.000294898260100265,0.000122453912375822,0,0,3.87951791134076e-05,3.26248607029006e-05,6.47708956407225e-05,1.3805139112647e-05,5.17889419549062e-06,1.03981887013991e-05,9.62581368247972e-05,0.000384285206667187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","1",60,0,2,0,64,9,19,16,38,5,2,5.9e+07,6e+07,0,0.000785545954438335,0,0.000333515724745303,0.000403388463089956,0.000265389074350844,0.000186638981884354,0.000792640954506581,9.13258689656432e-05,0.000294898260100265,0,0,5.36208842620024e-06,3.87951791134076e-05,4.89372910543509e-05,0.000136738557463747,3.28693788396358e-06,9.83989897143218e-06,9.78653054249326e-06,8.67678979829157e-05,0.000339514381438511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","1",61,0,0,0,82,7,24,28,14,14,3,6e+07,6.1e+07,0,0,0,0.00042731702232992,0.000313746582403299,0.000335228304443172,0.000326618218297619,0.000292025614818214,0.000255712433103801,0.000442347390150398,0,0,0,5.81927686701113e-05,3.80623374867174e-05,5.03773632761175e-05,9.20342607509802e-06,1.24293460691775e-05,1.71264284493632e-05,0.000111171369290611,0.000296563039317196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","1",62,0,0,0,128,12,43,29,10,18,3,6.1e+07,6.2e+07,0,0,0,0.000667031449490607,0.000537851284119941,0.000600617378794016,0.000338283154665391,0.000208589724870153,0.000328773128276316,0.000442347390150398,0,0,0,5.81927686701113e-05,6.52497214058013e-05,3.59838309115125e-05,1.18329763822689e-05,2.22692450406097e-05,1.7738086608269e-05,0.000173535795965831,0.000384802424984404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","1",63,0,0,0,147,6,25,27,22,16,0,6.2e+07,6.3e+07,0,0,0,0.000766043930274369,0.00026892564205997,0.000349196150461637,0.000314953281929847,0.000458897394714336,0.000292242780690058,0,0,0,0,0,3.26248607029006e-05,7.91644280053275e-05,1.05182012286835e-05,1.29472354887266e-05,1.65147702904574e-05,0.00019929501567951,0.000351064511395605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","1",64,0,0,4,82,5,30,23,33,29,0,6.3e+07,6.4e+07,0,0,0.0025624599615631,0.00042731702232992,0.000224104701716642,0.000419035380553965,0.000268293536458759,0.000688346092071505,0.000529690040000731,0,0,0.000101766948520036,0,0,2.71873839190839e-05,0.000118746642007991,1.90642397269888e-05,1.55366825864719e-05,1.40681376548341e-05,0.000111171369290611,0.000407541403706017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","1",65,0,0,0,62,3,26,16,17,15,2,6.4e+07,6.5e+07,0,0,0,0.000323093358347013,0.000134462821029985,0.000363163996480103,0.000186638981884354,0.00035460253227926,0.00027397760689693,0.000294898260100265,0,0,0,3.87951791134076e-05,1.63124303514503e-05,6.11725125495712e-05,9.86081365189074e-06,1.34651249082756e-05,9.78653054249326e-06,8.40564011709496e-05,0.000233448992288038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","1",66,0,0,0,113,6,32,22,37,7,0,6.5e+07,6.6e+07,0,0,0,0.000588863701503426,0.00026892564205997,0.000446971072590896,0.000256628600090987,0.000771781982019566,0.0001278562165519,0,0,0,0,0,3.26248607029006e-05,0.000133140174372596,4.60171303754901e-06,1.657246142557e-05,1.34564794959282e-05,0.000153199569876086,0.00035359525891063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","1",67,0,0,0,135,11,30,22,36,19,4,6.6e+07,6.7e+07,0,0,0,0.000703509731884624,0.000493030343776612,0.000419035380553965,0.000256628600090987,0.00075092300953255,0.000347038302069444,0.000589796520200531,0,0,0,7.75903582268151e-05,5.98122446219845e-05,0.000129541791281445,1.24903639590616e-05,1.55366825864719e-05,1.34564794959282e-05,0.000183026034807713,0.000491453954979419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","1",68,0,2,0,104,8,22,11,15,8,4,6.7e+07,6.8e+07,0,0.000785545954438335,0,0.000541963052711118,0.000358567522746627,0.000307292612406241,0.000128314300045493,0.000312884587305229,0.000146121390345029,0.000589796520200531,0,0,5.36208842620024e-06,7.75903582268151e-05,4.34998142705342e-05,5.39757463672687e-05,5.25910061434173e-06,1.13935672300794e-05,6.72823974796412e-06,0.000140997834222238,0.000344806749105442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","1",69,2,0,0,91,13,26,16,7,14,0,6.8e+07,6.9e+07,0.000859845227858985,0,0,0.000474217671122228,0.000582672224463269,0.000363163996480103,0.000186638981884354,0.000146012807409107,0.000255712433103801,0,0.000122453912375822,0,0,0,7.0687198189618e-05,2.51886816380587e-05,9.20342607509802e-06,1.34651249082756e-05,9.78653054249326e-06,0.000123373104944458,0.000374157978673824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","1",70,2,0,0,64,2,9,14,15,11,0,6.9e+07,7e+07,0.000859845227858985,0,0,0.000333515724745303,8.96418806866568e-05,0.000125710614166189,0.00016330910914881,0.000312884587305229,0.000200916911724415,0,0.000122453912375822,0,0,0,1.08749535676335e-05,5.39757463672687e-05,7.23126334471987e-06,4.66100477594156e-06,8.5632142246816e-06,8.67678979829157e-05,0.000294527992638983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","1",71,1,0,0,73,15,17,22,10,8,2,7e+07,7.1e+07,0.000429922613929493,0,0,0.000380416373537612,0.000672314105149926,0.000237453382313913,0.000256628600090987,0.000208589724870153,0.000146121390345029,0.000294898260100265,6.1226956187911e-05,0,0,3.87951791134076e-05,8.15621517572516e-05,3.59838309115125e-05,5.25910061434173e-06,8.80412013233406e-06,1.34564794959282e-05,9.89696336367633e-05,0.00034405745184945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","1",72,0,0,0,48,6,16,28,7,15,2,7.1e+07,7.2e+07,0,0,0,0.000250136793558978,0.00026892564205997,0.000223485536295448,0.000326618218297619,0.000146012807409107,0.00027397760689693,0.000294898260100265,0,0,0,3.87951791134076e-05,3.26248607029006e-05,2.51886816380587e-05,9.86081365189074e-06,8.28623071278499e-06,1.71264284493632e-05,6.50759234871868e-05,0.000196958117755593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","1",73,1,0,0,60,1,35,25,11,25,8,7.2e+07,7.3e+07,0.000429922613929493,0,0,0.000312670991948722,4.48209403433284e-05,0.000488874610646292,0.000291623409194303,0.000229448697357168,0.000456629344828216,0.00117959304040106,6.1226956187911e-05,0,0,0.00015518071645363,5.43747678381677e-06,3.95822140026637e-05,1.64346894198179e-05,1.81261296842172e-05,1.52914539726457e-05,8.13449043589835e-05,0.000392624540863686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","1",74,0,0,0,51,8,18,39,10,6,0,7.3e+07,7.4e+07,0,0,0,0.000265770343156414,0.000358567522746627,0.000251421228332379,0.000454932518343112,0.000208589724870153,0.000109591042758772,0,0,0,0,0,4.34998142705342e-05,3.59838309115125e-05,3.9443254607563e-06,9.32200955188312e-06,2.38546681973273e-05,6.9143168705136e-05,0.000185747817097149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","1",75,0,0,0,58,5,23,39,7,7,5,7.4e+07,7.5e+07,0,0,0,0.000302248625550431,0.000224104701716642,0.000321260458424706,0.000454932518343112,0.000146012807409107,0.0001278562165519,0.000737245650250664,0,0,0,9.69879477835189e-05,2.71873839190839e-05,2.51886816380587e-05,4.60171303754901e-06,1.19114566496284e-05,2.38546681973273e-05,7.86334075470174e-05,0.000268365258772184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","1",76,2,0,0,44,10,21,37,15,12,3,7.5e+07,7.6e+07,0.000859845227858985,0,0,0.000229292060762396,0.000448209403433284,0.000293324766387775,0.000431602645607568,0.000312884587305229,0.000219182085517544,0.000442347390150398,0.000122453912375822,0,0,5.81927686701113e-05,5.43747678381677e-05,5.39757463672687e-05,7.88865092151259e-06,1.08756778105303e-05,2.26313518795157e-05,5.96529298632546e-05,0.000390045805726183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","1",77,0,0,0,47,7,16,18,11,11,0,7.6e+07,7.7e+07,0,0,0,0.000244925610359832,0.000313746582403299,0.000223485536295448,0.000209968854619898,0.000229448697357168,0.000200916911724415,0,0,0,0,0,3.80623374867174e-05,3.95822140026637e-05,7.23126334471987e-06,8.28623071278499e-06,1.10098468603049e-05,6.37201750812037e-05,0.000167892067488395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","1",78,0,1,0,54,4,30,31,17,12,0,7.7e+07,7.8e+07,0,0.000392772977219167,0,0.00028140389275385,0.000179283761373314,0.000419035380553965,0.000361613027400936,0.00035460253227926,0.000219182085517544,0,0,0,2.68104421310012e-06,0,2.17499071352671e-05,6.11725125495712e-05,7.88865092151259e-06,1.55366825864719e-05,1.89614029260807e-05,7.32104139230852e-05,0.000201200614255089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","1",79,2,0,2,89,2,41,11,9,12,0,7.8e+07,7.9e+07,0.000859845227858985,0,0.00128122998078155,0.000463795304723938,8.96418806866568e-05,0.000572681686757085,0.000128314300045493,0.000187730752383138,0.000219182085517544,0,0.000122453912375822,5.08834742600181e-05,0,0,1.08749535676335e-05,3.23854478203612e-05,7.88865092151259e-06,2.12334662015115e-05,6.72823974796412e-06,0.000120661608132492,0.000373109753027315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","1",80,1,0,1,64,6,13,26,7,12,0,7.9e+07,8e+07,0.000429922613929493,0,0.000640614990390775,0.000333515724745303,0.00026892564205997,0.000181581998240051,0.000303288345562075,0.000146012807409107,0.000219182085517544,0,6.1226956187911e-05,2.5441737130009e-05,0,0,3.26248607029006e-05,2.51886816380587e-05,7.88865092151259e-06,6.73256245413781e-06,1.59031121315516e-05,8.67678979829157e-05,0.000261774459148997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","1",81,1,0,0,65,0,14,13,7,18,8,8e+07,8.1e+07,0.000429922613929493,0,0,0.000338726907944449,0,0.000195549844258517,0.000151644172781037,0.000146012807409107,0.000328773128276316,0.00117959304040106,6.1226956187911e-05,0,0,0.00015518071645363,0,2.51886816380587e-05,1.18329763822689e-05,7.25045187368687e-06,7.95155606577578e-06,8.81236463888988e-05,0.00035675498499023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","1",82,2,0,1,57,4,17,28,3,12,0,8.1e+07,8.2e+07,0.000859845227858985,0,0.000640614990390775,0.000297037442351286,0.000179283761373314,0.000237453382313913,0.000326618218297619,6.25769174610459e-05,0.000219182085517544,0,0.000122453912375822,2.5441737130009e-05,0,0,2.17499071352671e-05,1.07951492734537e-05,7.88865092151259e-06,8.80412013233406e-06,1.71264284493632e-05,7.72776591410343e-05,0.000291537564558796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","1",83,0,0,1,57,3,23,18,3,19,0,8.2e+07,8.3e+07,0,0,0.000640614990390775,0.000297037442351286,0.000134462821029985,0.000321260458424706,0.000209968854619898,6.25769174610459e-05,0.000347038302069444,0,0,2.5441737130009e-05,0,0,1.63124303514503e-05,1.07951492734537e-05,1.24903639590616e-05,1.19114566496284e-05,1.10098468603049e-05,7.72776591410343e-05,0.000165238643364942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","1",84,0,0,1,47,8,16,17,2,18,2,8.3e+07,8.4e+07,0,0,0.000640614990390775,0.000244925610359832,0.000358567522746627,0.000223485536295448,0.000198303918252126,4.17179449740306e-05,0.000328773128276316,0.000294898260100265,0,2.5441737130009e-05,0,3.87951791134076e-05,4.34998142705342e-05,7.1967661823025e-06,1.18329763822689e-05,8.28623071278499e-06,1.03981887013991e-05,6.37201750812037e-05,0.00020917106757391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","1",85,2,0,0,73,6,28,11,2,11,0,8.4e+07,8.5e+07,0.000859845227858985,0,0,0.000380416373537612,0.00026892564205997,0.000391099688517034,0.000128314300045493,4.17179449740306e-05,0.000200916911724415,0,0.000122453912375822,0,0,0,3.26248607029006e-05,7.1967661823025e-06,7.23126334471987e-06,1.45009037473737e-05,6.72823974796412e-06,9.89696336367633e-05,0.000289705579737846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","1",86,0,2,0,88,5,26,15,6,15,1,8.5e+07,8.6e+07,0,0.000785545954438335,0,0.000458584121524792,0.000224104701716642,0.000363163996480103,0.000174974045516582,0.000125153834922092,0.00027397760689693,0.000147449130050133,0,0,5.36208842620024e-06,1.93975895567038e-05,2.71873839190839e-05,2.15902985469075e-05,9.86081365189074e-06,1.34651249082756e-05,9.17487238358743e-06,0.000119305859726509,0.000225344031119158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","1",87,0,0,0,54,9,20,21,6,7,5,8.6e+07,8.7e+07,0,0,0,0.00028140389275385,0.000403388463089956,0.00027935692036931,0.000244963663723214,0.000125153834922092,0.0001278562165519,0.000737245650250664,0,0,0,9.69879477835189e-05,4.89372910543509e-05,2.15902985469075e-05,4.60171303754901e-06,1.03577883909812e-05,1.28448213370224e-05,7.32104139230852e-05,0.000268530274073415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","1",88,1,0,0,60,4,21,19,13,8,0,8.7e+07,8.8e+07,0.000429922613929493,0,0,0.000312670991948722,0.000179283761373314,0.000293324766387775,0.00022163379098767,0.000271166642331199,0.000146121390345029,0,6.1226956187911e-05,0,0,0,2.17499071352671e-05,4.67789801849662e-05,5.25910061434173e-06,1.08756778105303e-05,1.16215050192108e-05,8.13449043589835e-05,0.000238857031311211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","1",89,0,2,0,48,2,23,13,17,10,4,8.8e+07,8.9e+07,0,0.000785545954438335,0,0.000250136793558978,8.96418806866568e-05,0.000321260458424706,0.000151644172781037,0.00035460253227926,0.000182651737931286,0.000589796520200531,0,0,5.36208842620024e-06,7.75903582268151e-05,1.08749535676335e-05,6.11725125495712e-05,6.57387576792716e-06,1.19114566496284e-05,7.95155606577578e-06,6.50759234871868e-05,0.000246512724740738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","1",90,1,0,0,48,4,31,17,13,17,5,8.9e+07,9e+07,0.000429922613929493,0,0,0.000250136793558978,0.000179283761373314,0.00043300322657243,0.000198303918252126,0.000271166642331199,0.000310507954483187,0.000737245650250664,6.1226956187911e-05,0,0,9.69879477835189e-05,2.17499071352671e-05,4.67789801849662e-05,1.11755888054762e-05,1.60545720060209e-05,1.03981887013991e-05,6.50759234871868e-05,0.000329448064291746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","1",91,0,0,0,64,0,22,15,5,18,1,9e+07,9.1e+07,0,0,0,0.000333515724745303,0,0.000307292612406241,0.000174974045516582,0.000104294862435076,0.000328773128276316,0.000147449130050133,0,0,0,1.93975895567038e-05,0,1.79919154557562e-05,1.18329763822689e-05,1.13935672300794e-05,9.17487238358743e-06,8.67678979829157e-05,0.000156558818991311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","1",92,1,0,5,65,4,11,13,1,8,2,9.1e+07,9.2e+07,0.000429922613929493,0,0.00320307495195388,0.000338726907944449,0.000179283761373314,0.00015364630620312,0.000151644172781037,2.08589724870153e-05,0.000146121390345029,0.000294898260100265,6.1226956187911e-05,0.000127208685650045,0,3.87951791134076e-05,2.17499071352671e-05,3.59838309115125e-06,5.25910061434173e-06,5.69678361503968e-06,7.95155606577578e-06,8.81236463888988e-05,0.000359610197861838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","1",93,0,0,0,52,2,32,8,12,17,2,9.2e+07,9.3e+07,0,0,0,0.000270981526355559,8.96418806866568e-05,0.000446971072590896,9.33194909421769e-05,0.000250307669844183,0.000310507954483187,0.000294898260100265,0,0,0,3.87951791134076e-05,1.08749535676335e-05,4.3180597093815e-05,1.11755888054762e-05,1.657246142557e-05,4.89326527124663e-06,7.0498917111119e-05,0.000195990962388268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","1",94,0,0,0,77,14,28,21,6,10,5,9.3e+07,9.4e+07,0,0,0,0.000401261106334193,0.000627493164806598,0.000391099688517034,0.000244963663723214,0.000125153834922092,0.000182651737931286,0.000737245650250664,0,0,0,9.69879477835189e-05,7.61246749734348e-05,2.15902985469075e-05,6.57387576792716e-06,1.45009037473737e-05,1.28448213370224e-05,0.000104392627260695,0.00033301514941688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","1",95,0,0,0,51,21,42,22,12,13,3,9.4e+07,9.5e+07,0,0,0,0.000265770343156414,0.000941239747209896,0.000586649532775551,0.000256628600090987,0.000250307669844183,0.000237447259310672,0.000442347390150398,0,0,0,5.81927686701113e-05,0.000114187012460152,4.3180597093815e-05,8.54603849830531e-06,2.17513556210606e-05,1.34564794959282e-05,6.9143168705136e-05,0.000328457420544509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","1",96,2,0,0,54,5,20,22,9,25,0,9.5e+07,9.6e+07,0.000859845227858985,0,0,0.00028140389275385,0.000224104701716642,0.00027935692036931,0.000256628600090987,0.000187730752383138,0.000456629344828216,0,0.000122453912375822,0,0,0,2.71873839190839e-05,3.23854478203612e-05,1.64346894198179e-05,1.03577883909812e-05,1.34564794959282e-05,7.32104139230852e-05,0.00029548611534508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","1",97,0,0,0,42,0,19,20,7,16,0,9.6e+07,9.7e+07,0,0,0,0.000218869694364105,0,0.000265389074350844,0.000233298727355442,0.000146012807409107,0.000292242780690058,0,0,0,0,0,0,2.51886816380587e-05,1.05182012286835e-05,9.83989897143218e-06,1.22331631781166e-05,5.69414330512884e-05,0.000114721378067579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","1",98,0,0,0,57,5,23,31,10,34,0,9.7e+07,9.8e+07,0,0,0,0.000297037442351286,0.000224104701716642,0.000321260458424706,0.000361613027400936,0.000208589724870153,0.000621015908966374,0,0,0,0,0,2.71873839190839e-05,3.59838309115125e-05,2.23511776109523e-05,1.19114566496284e-05,1.89614029260807e-05,7.72776591410343e-05,0.000193672911158292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","1",99,0,0,0,40,6,22,10,7,26,0,9.8e+07,9.9e+07,0,0,0,0.000208447327965815,0.00026892564205997,0.000307292612406241,0.000116649363677721,0.000146012807409107,0.000474894518621345,0,0,0,0,0,3.26248607029006e-05,2.51886816380587e-05,1.70920769966106e-05,1.13935672300794e-05,6.11658158905829e-06,5.42299362393223e-05,0.00014664570439603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","1",100,1,1,0,60,3,29,21,39,12,0,9.9e+07,1e+08,0.000429922613929493,0.000392772977219167,0,0.000312670991948722,0.000134462821029985,0.000405067534535499,0.000244963663723214,0.000813499926993596,0.000219182085517544,0,6.1226956187911e-05,0,2.68104421310012e-06,0,1.63124303514503e-05,0.000140336940554899,7.88865092151259e-06,1.50187931669228e-05,1.28448213370224e-05,8.13449043589835e-05,0.000337654541091801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
