"chr","new_wind","count_sl_15_30","count_sl_16_50","count_sl_6_15","length_sl_15_30","length_sl_16_50","length_sl_6_15","from","to","coverage_sl_15_30","coverage_sl_16_50","coverage_sl_6_15"
"10",55,8478,317,17653,508280,14971,534832,54000000,55000000,0.50828,0.014971,0.534832
"10",56,8392,373,17705,522777,17130,546650,55000000,56000000,0.522777,0.01713,0.54665
"10",57,8511,459,17582,551002,20232,561761,56000000,57000000,0.551002,0.020232,0.561761
"10",58,8377,437,17563,543364,20463,558928,57000000,58000000,0.543364,0.020463,0.558928
"10",59,8487,418,17512,525704,18924,546983,58000000,59000000,0.525704,0.018924,0.546983
"10",60,8392,378,17564,510899,19591,539929,59000000,60000000,0.510899,0.019591,0.539929
"10",61,8455,279,17610,488202,11305,515393,60000000,61000000,0.488202,0.011305,0.515393
"10",62,8349,263,17776,475419,11759,512252,61000000,62000000,0.475419,0.011759,0.512252
"10",63,8643,296,17817,502430,13200,526853,62000000,63000000,0.50243,0.0132,0.526853
"10",64,8534,329,17823,499701,14126,525979,63000000,64000000,0.499701,0.014126,0.525979
"10",65,8443,280,17835,483257,12951,514341,64000000,65000000,0.483257,0.012951,0.514341
"10",66,8425,287,17700,483957,11249,515799,65000000,66000000,0.483957,0.011249,0.515799
"10",67,8428,399,17606,525120,18311,544615,66000000,67000000,0.52512,0.018311,0.544615
"10",68,8489,382,17669,525576,16345,544153,67000000,68000000,0.525576,0.016345,0.544153
"10",69,8438,360,17628,515241,14929,531430,68000000,69000000,0.515241,0.014929,0.53143
"10",70,8315,294,17716,481763,15376,516203,69000000,70000000,0.481763,0.015376,0.516203
"10",71,8575,305,18132,479921,12787,513553,70000000,71000000,0.479921,0.012787,0.513553
"10",72,8482,200,17683,461392,8814,500241,71000000,72000000,0.461392,0.008814,0.500241
"10",73,8280,248,17813,456201,10682,500055,72000000,73000000,0.456201,0.010682,0.500055
"10",74,8563,201,17739,462987,8227,496052,73000000,74000000,0.462987,0.008227,0.496052
"10",75,8507,279,18104,483806,11202,517599,74000000,75000000,0.483806,0.011202,0.517599
"10",76,8347,235,17927,470068,9687,507315,75000000,76000000,0.470068,0.009687,0.507315
"10",77,8516,294,18015,497298,12124,523937,76000000,77000000,0.497298,0.012124,0.523937
"10",78,8387,211,17649,454034,9040,493049,77000000,78000000,0.454034,0.00904,0.493049
"10",79,8288,256,17758,460158,12655,505657,78000000,79000000,0.460158,0.012655,0.505657
"10",80,8325,209,17685,446676,8405,489962,79000000,80000000,0.446676,0.008405,0.489962
"10",81,8384,179,17619,449248,7269,493668,80000000,81000000,0.449248,0.007269,0.493668
"10",82,8365,282,17628,475137,13034,508842,81000000,82000000,0.475137,0.013034,0.508842
"10",83,8223,261,17680,461186,10339,505044,82000000,83000000,0.461186,0.010339,0.505044
"10",84,8281,316,17426,490653,15280,521358,83000000,84000000,0.490653,0.01528,0.521358
"10",85,8427,320,17809,494629,13391,526713,84000000,85000000,0.494629,0.013391,0.526713
"10",86,8377,286,17649,475750,11727,513456,85000000,86000000,0.47575,0.011727,0.513456
"10",87,8168,290,17470,459525,12648,505798,86000000,87000000,0.459525,0.012648,0.505798
"10",88,8182,230,17464,453380,9603,501838,87000000,88000000,0.45338,0.009603,0.501838
"10",89,8316,261,17920,469715,11008,511202,88000000,89000000,0.469715,0.011008,0.511202
"10",90,8472,309,17850,490362,13023,520486,89000000,90000000,0.490362,0.013023,0.520486
"10",91,8508,311,17684,498170,14042,524584,90000000,91000000,0.49817,0.014042,0.524584
"10",92,8434,304,17556,475446,13916,510090,91000000,92000000,0.475446,0.013916,0.51009
"10",93,8302,276,17628,472852,11556,511403,92000000,93000000,0.472852,0.011556,0.511403
"10",94,8323,280,17728,478807,11944,511701,93000000,94000000,0.478807,0.011944,0.511701
"10",95,8444,277,17851,482313,11618,512400,94000000,95000000,0.482313,0.011618,0.5124
"10",96,8429,244,17717,468585,10616,504581,95000000,96000000,0.468585,0.010616,0.504581
"10",97,8201,245,17696,463818,10192,509731,96000000,97000000,0.463818,0.010192,0.509731
"10",98,8416,249,17746,464608,10231,506952,97000000,98000000,0.464608,0.010231,0.506952
"10",99,8393,251,17705,467755,12063,508650,98000000,99000000,0.467755,0.012063,0.50865
"10",100,8228,214,17843,453250,8542,495894,99000000,100000000,0.45325,0.008542,0.495894
"10",101,8265,258,17445,461470,10841,504897,100000000,101000000,0.46147,0.010841,0.504897
"10",102,8437,239,17661,466306,10450,501366,101000000,102000000,0.466306,0.01045,0.501366
"10",103,8098,211,17497,441806,8451,485619,102000000,103000000,0.441806,0.008451,0.485619
"10",104,8404,250,17700,458395,10710,498169,103000000,104000000,0.458395,0.01071,0.498169
"10",105,8409,282,17842,464841,13193,502113,104000000,105000000,0.464841,0.013193,0.502113
"10",106,8414,235,17781,474642,9330,508758,105000000,106000000,0.474642,0.00933,0.508758
"10",107,8325,244,17661,456989,11046,498105,106000000,107000000,0.456989,0.011046,0.498105
"10",108,8434,283,17693,488811,13647,518182,107000000,108000000,0.488811,0.013647,0.518182
"10",109,8523,293,17870,484679,12765,513739,108000000,109000000,0.484679,0.012765,0.513739
"10",110,8450,296,17693,492489,13451,521681,109000000,110000000,0.492489,0.013451,0.521681
"10",111,8435,331,17611,490135,15892,521046,110000000,111000000,0.490135,0.015892,0.521046
"10",112,8339,248,17667,465208,10689,506973,111000000,112000000,0.465208,0.010689,0.506973
"10",113,8370,245,17758,472093,10341,512528,112000000,113000000,0.472093,0.010341,0.512528
"10",114,8412,264,17724,468731,12886,508207,113000000,114000000,0.468731,0.012886,0.508207
"10",115,8515,213,17765,471299,9213,503840,114000000,115000000,0.471299,0.009213,0.50384
"10",116,8445,245,17808,467639,10263,501751,115000000,116000000,0.467639,0.010263,0.501751
"10",117,8409,250,17753,472832,11009,512643,116000000,117000000,0.472832,0.011009,0.512643
"10",118,8370,334,17621,498746,14420,528613,117000000,118000000,0.498746,0.01442,0.528613
"10",119,8429,233,17700,470301,10180,512169,118000000,119000000,0.470301,0.01018,0.512169
"10",120,8480,260,17808,473368,12444,509737,119000000,120000000,0.473368,0.012444,0.509737
"10",121,8309,264,17729,461170,11250,501036,120000000,121000000,0.46117,0.01125,0.501036
"10",122,8347,256,17747,464391,10881,502236,121000000,122000000,0.464391,0.010881,0.502236
"10",123,8502,209,17752,469029,10084,503695,122000000,123000000,0.469029,0.010084,0.503695
"10",124,8540,197,17924,468026,7855,502883,123000000,124000000,0.468026,0.007855,0.502883
"10",125,8352,241,17705,468920,9579,508165,124000000,125000000,0.46892,0.009579,0.508165
"10",126,8012,210,16802,434629,8808,472490,125000000,126000000,0.434629,0.008808,0.47249
"10",127,8478,217,17908,467285,8971,508166,126000000,127000000,0.467285,0.008971,0.508166
"10",128,8213,218,17754,458721,9256,507610,127000000,128000000,0.458721,0.009256,0.50761
"10",129,7012,181,15023,382085,8071,425399,128000000,129000000,0.382085,0.008071,0.425399
"10",130,8402,274,17962,465691,11800,508404,129000000,130000000,0.465691,0.0118,0.508404
"10",131,8515,241,17783,472487,9972,510062,130000000,131000000,0.472487,0.009972,0.510062
"10",132,8419,211,17787,469409,8394,510857,131000000,132000000,0.469409,0.008394,0.510857
"10",133,8374,192,17481,461506,9925,499915,132000000,133000000,0.461506,0.009925,0.499915
"10",134,7340,187,15592,407297,7554,449606,133000000,134000000,0.407297,0.007554,0.449606
"10",135,7920,199,17251,467792,7770,513928,134000000,135000000,0.467792,0.00777,0.513928
"10",136,4227,121,9075,246957,4851,268701,135000000,135534747,0.246957,0.004851,0.268701
"11",1,7696,223,16516,453264,9049,478451,0,1000000,0.453264,0.009049,0.478451
"11",2,7543,175,16286,445727,7337,483556,1000000,2000000,0.445727,0.007337,0.483556
"11",3,8133,190,17077,466900,7582,506587,2000000,3000000,0.4669,0.007582,0.506587
"11",4,8264,220,17618,455235,8827,494954,3000000,4000000,0.455235,0.008827,0.494954
"11",5,8073,278,17493,451836,11128,501343,4000000,5000000,0.451836,0.011128,0.501343
"11",6,8163,318,17364,473610,14057,509431,5000000,6000000,0.47361,0.014057,0.509431
"11",7,8019,231,17144,441527,9845,489630,6000000,7000000,0.441527,0.009845,0.48963
"11",8,8182,272,17337,458170,11906,502893,7000000,8000000,0.45817,0.011906,0.502893
"11",9,8169,240,17624,452927,10343,499258,8000000,9000000,0.452927,0.010343,0.499258
"11",10,8506,258,17876,473362,11339,508257,9000000,10000000,0.473362,0.011339,0.508257
"11",11,8257,249,17663,464568,10704,509977,10000000,11000000,0.464568,0.010704,0.509977
"11",12,8365,233,17639,461561,9434,502460,11000000,12000000,0.461561,0.009434,0.50246
"11",13,8401,244,17867,456166,10037,498436,12000000,13000000,0.456166,0.010037,0.498436
"11",14,8238,233,17528,451692,9919,501117,13000000,14000000,0.451692,0.009919,0.501117
"11",15,8344,284,17640,473062,12717,510360,14000000,15000000,0.473062,0.012717,0.51036
"11",16,8338,252,17627,458257,10028,500814,15000000,16000000,0.458257,0.010028,0.500814
"11",17,8356,305,17682,495942,12845,527605,16000000,17000000,0.495942,0.012845,0.527605
"11",18,8326,296,17748,463395,11781,505080,17000000,18000000,0.463395,0.011781,0.50508
"11",19,8364,259,17689,463711,11686,503645,18000000,19000000,0.463711,0.011686,0.503645
"11",20,8352,227,17767,451205,9145,496032,19000000,20000000,0.451205,0.009145,0.496032
"11",21,8322,251,17742,467027,11119,505046,20000000,21000000,0.467027,0.011119,0.505046
"11",22,8472,326,17674,489110,13553,522036,21000000,22000000,0.48911,0.013553,0.522036
"11",23,8419,319,17589,501565,14644,530174,22000000,23000000,0.501565,0.014644,0.530174
"11",24,8494,364,17517,516971,16420,536246,23000000,24000000,0.516971,0.01642,0.536246
"11",25,8400,385,17573,526580,18937,547995,24000000,25000000,0.52658,0.018937,0.547995
"11",26,8338,398,17407,517166,20776,540246,25000000,26000000,0.517166,0.020776,0.540246
"11",27,8417,351,17649,510803,16610,536294,26000000,27000000,0.510803,0.01661,0.536294
"11",28,8366,278,17687,475109,11848,508202,27000000,28000000,0.475109,0.011848,0.508202
"11",29,8322,340,17661,503737,14289,531647,28000000,29000000,0.503737,0.014289,0.531647
"11",30,8384,353,17676,494837,16047,531649,29000000,30000000,0.494837,0.016047,0.531649
"11",31,8469,281,17724,486494,12145,515351,30000000,31000000,0.486494,0.012145,0.515351
"11",32,8517,340,17585,515278,14638,535502,31000000,32000000,0.515278,0.014638,0.535502
"11",33,8466,283,17723,476161,13520,510858,32000000,33000000,0.476161,0.01352,0.510858
"11",34,8550,270,17956,479570,11094,509556,33000000,34000000,0.47957,0.011094,0.509556
"11",35,8374,260,17948,466707,11912,506080,34000000,35000000,0.466707,0.011912,0.50608
"11",36,8441,223,17789,458380,9515,498911,35000000,36000000,0.45838,0.009515,0.498911
"11",37,8352,263,17776,463795,12776,503882,36000000,37000000,0.463795,0.012776,0.503882
"11",38,8433,350,17682,519434,19335,544211,37000000,38000000,0.519434,0.019335,0.544211
"11",39,8336,362,17544,519577,16470,545670,38000000,39000000,0.519577,0.01647,0.54567
"11",40,8474,354,17654,510481,15226,535074,39000000,40000000,0.510481,0.015226,0.535074
"11",41,8579,322,17870,505296,13507,531524,40000000,41000000,0.505296,0.013507,0.531524
"11",42,8502,342,17704,507492,15279,532507,41000000,42000000,0.507492,0.015279,0.532507
"11",43,8468,284,17694,487408,13195,521674,42000000,43000000,0.487408,0.013195,0.521674
"11",44,8306,324,17775,479253,13819,514639,43000000,44000000,0.479253,0.013819,0.514639
"11",45,8400,180,17788,447254,7708,494521,44000000,45000000,0.447254,0.007708,0.494521
"11",46,8240,210,17652,449677,8449,493769,45000000,46000000,0.449677,0.008449,0.493769
"11",47,8451,260,17764,470535,10737,506994,46000000,47000000,0.470535,0.010737,0.506994
"11",48,8385,252,17966,462173,11073,497404,47000000,48000000,0.462173,0.011073,0.497404
"11",49,8210,229,17730,461046,10017,512444,48000000,49000000,0.461046,0.010017,0.512444
"11",50,8392,377,17569,512537,16483,536509,49000000,50000000,0.512537,0.016483,0.536509
"11",51,6548,188,14315,378784,9687,429917,50000000,51000000,0.378784,0.009687,0.429917
"11",52,4131,95,9037,235728,3681,272247,51000000,52000000,0.235728,0.003681,0.272247
"11",53,0,0,0,0,0,0,52000000,53000000,0,0,0
"11",54,0,0,0,0,0,0,53000000,54000000,0,0,0
"11",55,2636,67,5750,156367,2446,177032,54000000,55000000,0.156367,0.002446,0.177032
"11",56,8294,361,17465,509646,16081,537539,55000000,56000000,0.509646,0.016081,0.537539
"11",57,8397,309,17458,486610,13892,518930,56000000,57000000,0.48661,0.013892,0.51893
"11",58,8299,226,17601,453553,9182,490022,57000000,58000000,0.453553,0.009182,0.490022
"11",59,8250,318,17523,467221,13061,511821,58000000,59000000,0.467221,0.013061,0.511821
"11",60,8321,264,17657,465111,11293,506653,59000000,60000000,0.465111,0.011293,0.506653
"11",61,8231,225,17340,455792,9964,496347,60000000,61000000,0.455792,0.009964,0.496347
"11",62,8348,221,17758,455229,8870,495576,61000000,62000000,0.455229,0.00887,0.495576
"11",63,8101,206,17396,431706,9699,480025,62000000,63000000,0.431706,0.009699,0.480025
"11",64,8168,204,17571,450277,8200,497773,63000000,64000000,0.450277,0.0082,0.497773
"11",65,8159,218,17518,456332,8831,493684,64000000,65000000,0.456332,0.008831,0.493684
"11",66,8292,219,17787,461024,9127,496383,65000000,66000000,0.461024,0.009127,0.496383
"11",67,8328,223,17823,460112,9230,498436,66000000,67000000,0.460112,0.00923,0.498436
"11",68,8362,265,17810,468756,11359,502989,67000000,68000000,0.468756,0.011359,0.502989
"11",69,8290,207,17584,454266,8496,494029,68000000,69000000,0.454266,0.008496,0.494029
"11",70,7441,179,15630,411559,7972,445996,69000000,70000000,0.411559,0.007972,0.445996
"11",71,8279,196,17628,455536,8037,496504,70000000,71000000,0.455536,0.008037,0.496504
"11",72,8189,277,17745,450402,12514,495073,71000000,72000000,0.450402,0.012514,0.495073
"11",73,8329,219,17741,459109,10130,497068,72000000,73000000,0.459109,0.01013,0.497068
"11",74,8479,253,17844,470693,11540,506937,73000000,74000000,0.470693,0.01154,0.506937
"11",75,8246,241,17657,456363,10491,497970,74000000,75000000,0.456363,0.010491,0.49797
"11",76,8315,221,17774,462432,9210,501235,75000000,76000000,0.462432,0.00921,0.501235
"11",77,8269,271,17569,464593,11228,505569,76000000,77000000,0.464593,0.011228,0.505569
"11",78,8428,255,17973,466390,10393,504224,77000000,78000000,0.46639,0.010393,0.504224
"11",79,8430,247,17999,459034,12627,506388,78000000,79000000,0.459034,0.012627,0.506388
"11",80,8412,257,17613,466275,10394,504445,79000000,80000000,0.466275,0.010394,0.504445
"11",81,8537,329,17713,505189,14696,530016,80000000,81000000,0.505189,0.014696,0.530016
"11",82,8396,340,17661,508671,15586,537246,81000000,82000000,0.508671,0.015586,0.537246
"11",83,8401,312,17662,479415,13452,513120,82000000,83000000,0.479415,0.013452,0.51312
"11",84,8343,287,17682,481001,13957,515536,83000000,84000000,0.481001,0.013957,0.515536
"11",85,8491,292,17748,505014,12058,531972,84000000,85000000,0.505014,0.012058,0.531972
"11",86,8400,244,17574,473458,9989,511254,85000000,86000000,0.473458,0.009989,0.511254
"11",87,8329,302,17652,477500,14205,511573,86000000,87000000,0.4775,0.014205,0.511573
"11",88,7755,254,16739,437434,12406,482416,87000000,88000000,0.437434,0.012406,0.482416
"11",89,8437,342,17606,506392,15247,534935,88000000,89000000,0.506392,0.015247,0.534935
"11",90,8534,355,17657,519725,18598,538409,89000000,90000000,0.519725,0.018598,0.538409
"11",91,8347,371,17536,511533,16151,537110,90000000,91000000,0.511533,0.016151,0.53711
"11",92,8376,310,17741,495577,13681,524312,91000000,92000000,0.495577,0.013681,0.524312
"11",93,8519,297,17928,485806,12625,519063,92000000,93000000,0.485806,0.012625,0.519063
"11",94,8253,272,17541,463602,12320,504420,93000000,94000000,0.463602,0.01232,0.50442
"11",95,8274,245,17807,470347,10080,509703,94000000,95000000,0.470347,0.01008,0.509703
"11",96,8334,248,17622,478453,11784,508667,95000000,96000000,0.478453,0.011784,0.508667
"11",97,7090,242,14948,414143,10440,444834,96000000,97000000,0.414143,0.01044,0.444834
"11",98,8329,365,17516,509026,17822,538762,97000000,98000000,0.509026,0.017822,0.538762
"11",99,8323,410,17440,519443,17455,542734,98000000,99000000,0.519443,0.017455,0.542734
"11",100,8391,403,17579,531101,16895,548715,99000000,100000000,0.531101,0.016895,0.548715
"11",101,8334,281,17638,489003,11662,518975,100000000,101000000,0.489003,0.011662,0.518975
"11",102,8312,328,17747,481398,14798,522075,101000000,102000000,0.481398,0.014798,0.522075
"11",103,8413,294,17778,487734,14176,520478,102000000,103000000,0.487734,0.014176,0.520478
"11",104,8418,314,17665,496556,14693,532329,103000000,104000000,0.496556,0.014693,0.532329
"11",105,8447,316,17610,509274,14422,532207,104000000,105000000,0.509274,0.014422,0.532207
"11",106,8530,371,17730,528109,15765,543340,105000000,106000000,0.528109,0.015765,0.54334
"11",107,8442,344,17776,498015,17166,530056,106000000,107000000,0.498015,0.017166,0.530056
"11",108,8336,281,17822,475337,11791,511495,107000000,108000000,0.475337,0.011791,0.511495
"11",109,8448,285,17785,484188,11331,513536,108000000,109000000,0.484188,0.011331,0.513536
"11",110,8228,273,17464,468058,13700,508133,109000000,110000000,0.468058,0.0137,0.508133
"11",111,8414,287,17740,483971,12284,517031,110000000,111000000,0.483971,0.012284,0.517031
"11",112,8417,253,17796,471656,10468,511628,111000000,112000000,0.471656,0.010468,0.511628
"11",113,8380,229,17566,457077,9278,498118,112000000,113000000,0.457077,0.009278,0.498118
"11",114,8389,251,17760,451565,10309,492570,113000000,114000000,0.451565,0.010309,0.49257
"11",115,8025,249,17497,454595,12909,501781,114000000,115000000,0.454595,0.012909,0.501781
"11",116,8321,251,17734,457848,10728,500744,115000000,116000000,0.457848,0.010728,0.500744
"11",117,8323,222,17573,453639,10468,496852,116000000,117000000,0.453639,0.010468,0.496852
"11",118,8299,192,17682,443483,8293,486198,117000000,118000000,0.443483,0.008293,0.486198
"11",119,8326,206,17788,453189,8740,492486,118000000,119000000,0.453189,0.00874,0.492486
"11",120,8216,205,17653,444860,8316,490642,119000000,120000000,0.44486,0.008316,0.490642
"11",121,8232,216,17671,449843,8775,492259,120000000,121000000,0.449843,0.008775,0.492259
"11",122,8116,261,17465,447222,13088,491767,121000000,122000000,0.447222,0.013088,0.491767
"11",123,8420,248,17934,461110,10529,498677,122000000,123000000,0.46111,0.010529,0.498677
"11",124,8235,251,17473,456217,10933,497740,123000000,124000000,0.456217,0.010933,0.49774
"11",125,8247,273,17642,468827,12850,507559,124000000,125000000,0.468827,0.01285,0.507559
"11",126,8276,239,17693,449926,9756,494132,125000000,126000000,0.449926,0.009756,0.494132
"11",127,8441,202,17695,451991,8165,486707,126000000,127000000,0.451991,0.008165,0.486707
"11",128,8302,261,17489,470782,12158,507537,127000000,128000000,0.470782,0.012158,0.507537
"11",129,8357,276,17665,465707,11746,501734,128000000,129000000,0.465707,0.011746,0.501734
"11",130,8150,221,17461,447690,10470,496702,129000000,130000000,0.44769,0.01047,0.496702
"11",131,8268,216,17514,452169,9041,492660,130000000,131000000,0.452169,0.009041,0.49266
"11",132,8344,231,17492,445982,11098,489085,131000000,132000000,0.445982,0.011098,0.489085
"11",133,8361,243,17639,457559,10506,496720,132000000,133000000,0.457559,0.010506,0.49672
"11",134,8242,191,17364,446699,8581,491386,133000000,134000000,0.446699,0.008581,0.491386
"11",135,7690,185,16606,427827,7837,470582,134000000,135000000,0.427827,0.007837,0.470582
"11",136,0,0,0,0,0,0,135000000,135006516,0,0,0
"12",1,7279,195,15492,406097,8146,436061,0,1000000,0.406097,0.008146,0.436061
